scenarioNo,ImageAll,TextLeft,TextRight,TypeLeft,TypeRight,Lefttype,Righttype,trials_Practice.thisRepN,trials_Practice.thisTrialN,trials_Practice.thisN,trials_Practice.thisIndex,trials_Pre.thisRepN,trials_Pre.thisTrialN,trials_Pre.thisN,trials_Pre.thisIndex,rating_p.response,rating_p.rt,textRight_p.started,textRight_p.stopped,rating.response,rating.rt,textLeft.started,textLeft.stopped,ThankYou.started,ThankYou.stopped,participant,session,date,expName,psychopyVersion,frameRate,
scenario33,scenario_33.jpg,iCub è affascinato dall'uso degli utensili.,iCub afferra l'oggetto più vicino.,,,I,M,,,,,0,20,20,32,,,,,38,12.038,299.7450460999971,None,,,15,001,2021_Nov_11_1004,InStance_GRUPPO_Psychopy,2020.1.3,60.015399955357296,
scenario34,scenario_34.jpg,iCub aggiorna le coordinate della posizione della palla.,iCub ha deciso di non lanciare la palla.,,,M,I,,,,,0,21,21,33,,,,,61,8.649,311.9031726999965,None,,,15,001,2021_Nov_11_1004,InStance_GRUPPO_Psychopy,2020.1.3,60.015399955357296,
scenario2,scenario_2.jpg,iCub è sorpreso di vedere l'oggetto in aria.,iCub guarda gli oggetti all'altezza degli occhi.,,,I,M,,,,,0,22,22,17,,,,,32,5.764,320.6833218999964,None,,,15,001,2021_Nov_11_1004,InStance_GRUPPO_Psychopy,2020.1.3,60.015399955357296,
scenario3,scenario_3.jpg,iCub afferra meglio gli oggetti cilindrici.,iCub pensa che alla ragazza piaccia il bicchiere.,,,M,I,,,,,0,23,23,1,,,,,57,8.683,326.5779978999926,None,,,15,001,2021_Nov_11_1004,InStance_GRUPPO_Psychopy,2020.1.3,60.015399955357296,
scenario14,scenario_14.jpg,iCub registra le città italiane in ordine alfabetico.,iCub preferisce le città italiane.,,,M,I,,,,,0,24,24,23,,,,,58,9.949,335.38756940000167,None,,,15,001,2021_Nov_11_1004,InStance_GRUPPO_Psychopy,2020.1.3,60.015399955357296,
scenario32,scenario_32.jpg,iCub si diverte contando le dita su ciascuna mano.,iCub calibra la posizione della testa con quella della mano.,,,I,M,,,,,0,25,25,16,,,,,56,8.707,345.4488891999936,None,,,15,001,2021_Nov_11_1004,InStance_GRUPPO_Psychopy,2020.1.3,60.015399955357296,
scenario21,scenario_21.jpg,iCub pensa che le ragazze abbiano bisogno di cibo sano.,iCub può afferrare le arance più facilmente della torta.,,,I,M,,,,,0,26,26,10,,,,,38,13.087,354.286806899996,None,,,15,001,2021_Nov_11_1004,InStance_GRUPPO_Psychopy,2020.1.3,60.015399955357296,
scenario22,scenario_22.jpg,iCub riporta la testa nella posizione iniziale.,iCub non è più interessato al giocattolo.,,,M,I,,,,,0,27,27,27,,,,,64,8.896,367.50045609999506,None,,,15,001,2021_Nov_11_1004,InStance_GRUPPO_Psychopy,2020.1.3,60.015399955357296,
scenario11,scenario_11.jpg,iCub calcola il peso delle palle.,iCub vuole giocare con la ragazza.,,,M,I,,,,,0,28,28,5,,,,,66,9.618,376.5152955999947,None,,,15,001,2021_Nov_11_1004,InStance_GRUPPO_Psychopy,2020.1.3,60.015399955357296,
scenario8,scenario_8.jpg,iCub finge di essere un giardiniere.,iCub regola la forza in base al peso dell'oggetto.,,,I,M,,,,,0,29,29,4,,,,,36,13.58,386.2624891000014,None,,,15,001,2021_Nov_11_1004,InStance_GRUPPO_Psychopy,2020.1.3,60.015399955357296,
scenario28,scenario_28.jpg,iCub vorrebbe tenere questo cubo.,iCub classifica i cubi in base al colore.,,,I,M,,,,,0,30,30,30,,,,,40,7.873,399.9403095000016,None,,,15,001,2021_Nov_11_1004,InStance_GRUPPO_Psychopy,2020.1.3,60.015399955357296,
scenario23,scenario_23.jpg,iCub sta esprimendo un'opinione.,iCub sta ripetendo il gesto di indicare.,,,I,M,,,,,0,31,31,28,,,,,27,9.971,407.9300884999975,None,,,15,001,2021_Nov_11_1004,InStance_GRUPPO_Psychopy,2020.1.3,60.015399955357296,
scenario26,scenario_26.jpg,iCub è deluso che la palla non rimbalzi.,iCub ha un malfunzionamento alla mano.,,,I,M,,,,,0,32,32,12,,,,,41,7.336,418.0054526999884,None,,,15,001,2021_Nov_11_1004,InStance_GRUPPO_Psychopy,2020.1.3,60.015399955357296,
scenario19,scenario_19.jpg,iCub non ha intenzione di raccogliere la lattina caduta.,iCub non può bloccare la procedura nonostante la lattina stia cadendo.,,,I,M,,,,,0,33,33,25,,,,,56,16.412,425.4782870999916,None,,,15,001,2021_Nov_11_1004,InStance_GRUPPO_Psychopy,2020.1.3,60.015399955357296,
,,,,,,,,,,,,,,,,,,,,,,,,441.9049473999912,None,,,,,,,
