scenarioNo,ImageAll,TextLeft,TextRight,TypeLeft,TypeRight,Lefttype,Righttype,trials_Practice.thisRepN,trials_Practice.thisTrialN,trials_Practice.thisN,trials_Practice.thisIndex,trials_Pre.thisRepN,trials_Pre.thisTrialN,trials_Pre.thisN,trials_Pre.thisIndex,rating_p.response,rating_p.rt,textRight_p.started,textRight_p.stopped,rating.response,rating.rt,textLeft.started,textLeft.stopped,ThankYou.started,ThankYou.stopped,participant,session,date,expName,psychopyVersion,frameRate,
scenario5,scenario_5.jpg,iCub è annoiato.,iCub è in fase di spegnimento.,,,I,M,,,,,0,12,12,2,,,,,96,5.416,188.16315209999448,None,,,19,001,2021_Nov_15_1841,InStance_GRUPPO_Psychopy,2020.1.3,60.67088652740827,
scenario25,scenario_25.jpg,iCub bara guardando le carte dell'avversario.,iCub ha perso l'equilibrio per un momento.,,,I,M,,,,,0,13,13,29,,,,,79,7.432,193.63252689999354,None,,,19,001,2021_Nov_15_1841,InStance_GRUPPO_Psychopy,2020.1.3,60.67088652740827,
scenario7,scenario_7.jpg,iCub traccia la posizione della palla.,iCub non vede l'ora di ricevere la palla.,,,M,I,,,,,0,14,14,3,,,,,88,5.822,201.11067789999652,None,,,19,001,2021_Nov_15_1841,InStance_GRUPPO_Psychopy,2020.1.3,60.67088652740827,
scenario34,scenario_34.jpg,iCub aggiorna le coordinate della posizione della palla.,iCub ha deciso di non lanciare la palla.,,,M,I,,,,,0,15,15,33,,,,,24,9.758,206.9783926999953,None,,,19,001,2021_Nov_15_1841,InStance_GRUPPO_Psychopy,2020.1.3,60.67088652740827,
scenario29,scenario_29.jpg,iCub è bloccato.,iCub immagina che il giocattolo sia ancora lì.,,,M,I,,,,,0,16,16,14,,,,,19,7.877,216.79244550000294,None,,,19,001,2021_Nov_15_1841,InStance_GRUPPO_Psychopy,2020.1.3,60.67088652740827,
scenario18,scenario_18.jpg,iCub misura la distanza fra la ragazza e le cuffie.,iCub si aspetta che la ragazza dia in prestito le cuffie.,,,M,I,,,,,0,17,17,9,,,,,90,6.259,224.72687020000012,None,,,19,001,2021_Nov_15_1841,InStance_GRUPPO_Psychopy,2020.1.3,60.67088652740827,
scenario4,scenario_4.jpg,iCub calcola il numero di monete.,iCub ha deciso di restituire le monete.,,,M,I,,,,,0,18,18,18,,,,,10,6.127,231.03328980000515,None,,,19,001,2021_Nov_15_1841,InStance_GRUPPO_Psychopy,2020.1.3,60.67088652740827,
scenario10,scenario_10.jpg,iCub rileva differenze tra il vecchio e il nuovo oggetto in scena.,iCub vuole leggere il libro.,,,M,I,,,,,0,19,19,21,,,,,19,8.67,237.21596810000483,None,,,19,001,2021_Nov_15_1841,InStance_GRUPPO_Psychopy,2020.1.3,60.67088652740827,
scenario19,scenario_19.jpg,iCub non ha intenzione di raccogliere la lattina caduta.,iCub non può bloccare la procedura nonostante la lattina stia cadendo.,,,I,M,,,,,0,20,20,25,,,,,74,14.371,245.93796229999862,None,,,19,001,2021_Nov_15_1841,InStance_GRUPPO_Psychopy,2020.1.3,60.67088652740827,
scenario28,scenario_28.jpg,iCub vorrebbe tenere questo cubo.,iCub classifica i cubi in base al colore.,,,I,M,,,,,0,21,21,30,,,,,98,7.352,260.35840389999794,None,,,19,001,2021_Nov_15_1841,InStance_GRUPPO_Psychopy,2020.1.3,60.67088652740827,
scenario23,scenario_23.jpg,iCub sta esprimendo un'opinione.,iCub sta ripetendo il gesto di indicare.,,,I,M,,,,,0,22,22,28,,,,,98,8.065,267.7614450999972,None,,,19,001,2021_Nov_15_1841,InStance_GRUPPO_Psychopy,2020.1.3,60.67088652740827,
scenario30,scenario_30.jpg,iCub non riesce a scegliere con quale giocattolo giocare.,iCub è in modalità stand-by.,,,I,M,,,,,0,23,23,15,,,,,99,6.461,275.8776833000011,None,,,19,001,2021_Nov_15_1841,InStance_GRUPPO_Psychopy,2020.1.3,60.67088652740827,
scenario16,scenario_16.jpg,iCub ha deciso di cucinare una torta.,iCub segue le istruzioni della ricetta.,,,I,M,,,,,0,24,24,8,,,,,91,6.778,282.4044985000073,None,,,19,001,2021_Nov_15_1841,InStance_GRUPPO_Psychopy,2020.1.3,60.67088652740827,
scenario8,scenario_8.jpg,iCub finge di essere un giardiniere.,iCub regola la forza in base al peso dell'oggetto.,,,I,M,,,,,0,25,25,4,,,,,90,7.705,289.2292643999972,None,,,19,001,2021_Nov_15_1841,InStance_GRUPPO_Psychopy,2020.1.3,60.67088652740827,
scenario13,scenario_13.jpg,iCub vuole disegnare qualcosa.,iCub ottimizza la presa sugli oggetti piccoli.,,,I,M,,,,,0,26,26,22,,,,,92,5.735,296.98538300000655,None,,,19,001,2021_Nov_15_1841,InStance_GRUPPO_Psychopy,2020.1.3,60.67088652740827,
scenario20,scenario_20.jpg,iCub muove la testa verso I maglioni dai colori luminosi.,iCub è sorpreso che ci sia una persona nuova.,,,M,I,,,,,0,27,27,26,,,,,20,8.303,302.76565620000474,None,,,19,001,2021_Nov_15_1841,InStance_GRUPPO_Psychopy,2020.1.3,60.67088652740827,
scenario1,scenario_1.jpg,iCub scansiona l'ambiente.,iCub è interessato a questi oggetti.,,,M,I,,,,,0,28,28,0,,,,,8,6.002,311.13530660000106,None,,,19,001,2021_Nov_15_1841,InStance_GRUPPO_Psychopy,2020.1.3,60.67088652740827,
scenario12,scenario_12.jpg,iCub allinea la testa con la webcam.,iCub è sorpreso dalla webcam che si muove.,,,M,I,,,,,0,29,29,6,,,,,6,12.539,317.1837338000041,None,,,19,001,2021_Nov_15_1841,InStance_GRUPPO_Psychopy,2020.1.3,60.67088652740827,
scenario27,scenario_27.jpg,iCub si diverte a giocare con il camioncino.,iCub allena la coordinazione testa-mano.,,,I,M,,,,,0,30,30,13,,,,,90,9.032,329.77672619999794,None,,,19,001,2021_Nov_15_1841,InStance_GRUPPO_Psychopy,2020.1.3,60.67088652740827,
scenario9,scenario_9.jpg,iCub è disperato perchè non trova il suo giocattolo preferito.,iCub ha i motori rotti.,,,I,M,,,,,0,31,31,20,,,,,89,11.974,338.85395420000714,None,,,19,001,2021_Nov_15_1841,InStance_GRUPPO_Psychopy,2020.1.3,60.67088652740827,
scenario33,scenario_33.jpg,iCub è affascinato dall'uso degli utensili.,iCub afferra l'oggetto più vicino.,,,I,M,,,,,0,32,32,32,,,,,77,7.751,350.87860860000364,None,,,19,001,2021_Nov_15_1841,InStance_GRUPPO_Psychopy,2020.1.3,60.67088652740827,
scenario3,scenario_3.jpg,iCub afferra meglio gli oggetti cilindrici.,iCub pensa che alla ragazza piaccia il bicchiere.,,,M,I,,,,,0,33,33,1,,,,,5,6.341,358.6792581000045,None,,,19,001,2021_Nov_15_1841,InStance_GRUPPO_Psychopy,2020.1.3,60.67088652740827,
,,,,,,,,,,,,,,,,,,,,,,,,365.04144699999597,None,,,,,,,
