scenarioNo,ImageAll,TextLeft,TextRight,TypeLeft,TypeRight,Lefttype,Righttype,trials_Practice.thisRepN,trials_Practice.thisTrialN,trials_Practice.thisN,trials_Practice.thisIndex,trials_Pre.thisRepN,trials_Pre.thisTrialN,trials_Pre.thisN,trials_Pre.thisIndex,rating_p.response,rating_p.rt,textRight_p.started,textRight_p.stopped,rating.response,rating.rt,textLeft.started,textLeft.stopped,ThankYou.started,ThankYou.stopped,participant,session,date,expName,psychopyVersion,frameRate,
scenario16,scenario_16.jpg,iCub ha deciso di cucinare una torta.,iCub segue le istruzioni della ricetta.,,,I,M,,,,,0,10,10,8,,,,,100,8.641,261.0657982999983,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario7,scenario_7.jpg,iCub traccia la posizione della palla.,iCub non vede l'ora di ricevere la palla.,,,M,I,,,,,0,11,11,3,,,,,0,9.105,269.82352959999844,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario24,scenario_24.jpg,iCub traccia i movimenti della mano.,iCub ha capito che la ragazza vuole la palla.,,,M,I,,,,,0,12,12,11,,,,,0,9.897,279.0361248000045,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario3,scenario_3.jpg,iCub afferra meglio gli oggetti cilindrici.,iCub pensa che alla ragazza piaccia il bicchiere.,,,M,I,,,,,0,13,13,1,,,,,0,7.452,289.05237230000057,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario28,scenario_28.jpg,iCub vorrebbe tenere questo cubo.,iCub classifica i cubi in base al colore.,,,I,M,,,,,0,14,14,30,,,,,92,13.788,296.6171871999977,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario32,scenario_32.jpg,iCub si diverte contando le dita su ciascuna mano.,iCub calibra la posizione della testa con quella della mano.,,,I,M,,,,,0,15,15,16,,,,,0,15.177,310.51051700000244,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario27,scenario_27.jpg,iCub si diverte a giocare con il camioncino.,iCub allena la coordinazione testa-mano.,,,I,M,,,,,0,16,16,13,,,,,0,8.832,325.8087633000032,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario23,scenario_23.jpg,iCub sta esprimendo un'opinione.,iCub sta ripetendo il gesto di indicare.,,,I,M,,,,,0,17,17,28,,,,,0,11.16,334.7608851000041,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario12,scenario_12.jpg,iCub allinea la testa con la webcam.,iCub è sorpreso dalla webcam che si muove.,,,M,I,,,,,0,18,18,6,,,,,0,9.529,346.0329309000008,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario8,scenario_8.jpg,iCub finge di essere un giardiniere.,iCub regola la forza in base al peso dell'oggetto.,,,I,M,,,,,0,19,19,4,,,,,100,12.731,355.6824398000026,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario4,scenario_4.jpg,iCub calcola il numero di monete.,iCub ha deciso di restituire le monete.,,,M,I,,,,,0,20,20,18,,,,,0,11.835,368.5319585000034,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario30,scenario_30.jpg,iCub non riesce a scegliere con quale giocattolo giocare.,iCub è in modalità stand-by.,,,I,M,,,,,0,21,21,15,,,,,100,10.832,380.47462729999825,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario17,scenario_17.jpg,iCub cerca di essere affascinante.,iCub ha i motori delle palpebre rotti.,,,I,M,,,,,0,22,22,24,,,,,0,8.301,391.4196688000011,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario19,scenario_19.jpg,iCub non ha intenzione di raccogliere la lattina caduta.,iCub non può bloccare la procedura nonostante la lattina stia cadendo.,,,I,M,,,,,0,23,23,25,,,,,100,8.04,399.83401310000045,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario31,scenario_31.jpg,iCub mette gli oggetti nel contenitore con la forma corrispondente.,iCub sa che è giusto mettere in ordine il tavolo dopo aver giocato.,,,M,I,,,,,0,24,24,31,,,,,100,12.923,407.9910996000035,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario34,scenario_34.jpg,iCub aggiorna le coordinate della posizione della palla.,iCub ha deciso di non lanciare la palla.,,,M,I,,,,,0,25,25,33,,,,,0,21.377,421.0380340999982,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario29,scenario_29.jpg,iCub è bloccato.,iCub immagina che il giocattolo sia ancora lì.,,,M,I,,,,,0,26,26,14,,,,,0,6.535,442.5292038999978,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario13,scenario_13.jpg,iCub vuole disegnare qualcosa.,iCub ottimizza la presa sugli oggetti piccoli.,,,I,M,,,,,0,27,27,22,,,,,100,6.585,449.18214530000114,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario18,scenario_18.jpg,iCub misura la distanza fra la ragazza e le cuffie.,iCub si aspetta che la ragazza dia in prestito le cuffie.,,,M,I,,,,,0,28,28,9,,,,,0,9.475,455.8956935000024,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario20,scenario_20.jpg,iCub muove la testa verso I maglioni dai colori luminosi.,iCub è sorpreso che ci sia una persona nuova.,,,M,I,,,,,0,29,29,26,,,,,100,17.507,465.47901920000004,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario22,scenario_22.jpg,iCub riporta la testa nella posizione iniziale.,iCub non è più interessato al giocattolo.,,,M,I,,,,,0,30,30,27,,,,,0,13.423,483.10309060000145,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario5,scenario_5.jpg,iCub è annoiato.,iCub è in fase di spegnimento.,,,I,M,,,,,0,31,31,2,,,,,99,5.791,496.6345278000008,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario25,scenario_25.jpg,iCub bara guardando le carte dell'avversario.,iCub ha perso l'equilibrio per un momento.,,,I,M,,,,,0,32,32,29,,,,,0,9.108,502.54025790000014,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario10,scenario_10.jpg,iCub rileva differenze tra il vecchio e il nuovo oggetto in scena.,iCub vuole leggere il libro.,,,M,I,,,,,0,33,33,21,,,,,0,9.073,511.77402240000083,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
,,,,,,,,,,,,,,,,,,,,,,,,520.8709755000018,None,,,,,,,
