scenarioNo,ImageAll,TextLeft,TextRight,TypeLeft,TypeRight,Lefttype,Righttype,trials_Practice.thisRepN,trials_Practice.thisTrialN,trials_Practice.thisN,trials_Practice.thisIndex,trials_Pre.thisRepN,trials_Pre.thisTrialN,trials_Pre.thisN,trials_Pre.thisIndex,rating_p.response,rating_p.rt,textRight_p.started,textRight_p.stopped,rating.response,rating.rt,textLeft.started,textLeft.stopped,ThankYou.started,ThankYou.stopped,participant,session,date,expName,psychopyVersion,frameRate,
scenario14,scenario_14.jpg,iCub registra le città italiane in ordine alfabetico.,iCub preferisce le città italiane.,,,M,I,,,,,0,14,14,23,,,,,73,12.943,188.86087269999916,None,,,13,001,2021_Nov_10_1543,InStance_GRUPPO_Psychopy,2020.1.3,None,
scenario21,scenario_21.jpg,iCub pensa che le ragazze abbiano bisogno di cibo sano.,iCub può afferrare le arance più facilmente della torta.,,,I,M,,,,,0,15,15,10,,,,,74,6.548,201.9446850000022,None,,,13,001,2021_Nov_10_1543,InStance_GRUPPO_Psychopy,2020.1.3,None,
scenario26,scenario_26.jpg,iCub è deluso che la palla non rimbalzi.,iCub ha un malfunzionamento alla mano.,,,I,M,,,,,0,16,16,12,,,,,51,7.631,208.60822280000139,None,,,13,001,2021_Nov_10_1543,InStance_GRUPPO_Psychopy,2020.1.3,None,
scenario23,scenario_23.jpg,iCub sta esprimendo un'opinione.,iCub sta ripetendo il gesto di indicare.,,,I,M,,,,,0,17,17,28,,,,,75,6.128,216.3505112999992,None,,,13,001,2021_Nov_10_1543,InStance_GRUPPO_Psychopy,2020.1.3,None,
scenario19,scenario_19.jpg,iCub non ha intenzione di raccogliere la lattina caduta.,iCub non può bloccare la procedura nonostante la lattina stia cadendo.,,,I,M,,,,,0,18,18,25,,,,,61,14.496,222.60123400000157,None,,,13,001,2021_Nov_10_1543,InStance_GRUPPO_Psychopy,2020.1.3,None,
scenario33,scenario_33.jpg,iCub è affascinato dall'uso degli utensili.,iCub afferra l'oggetto più vicino.,,,I,M,,,,,0,19,19,32,,,,,61,7.629,237.185360200001,None,,,13,001,2021_Nov_10_1543,InStance_GRUPPO_Psychopy,2020.1.3,None,
scenario29,scenario_29.jpg,iCub è bloccato.,iCub immagina che il giocattolo sia ancora lì.,,,M,I,,,,,0,20,20,14,,,,,27,5.69,244.90939079999953,None,,,13,001,2021_Nov_10_1543,InStance_GRUPPO_Psychopy,2020.1.3,None,
scenario34,scenario_34.jpg,iCub aggiorna le coordinate della posizione della palla.,iCub ha deciso di non lanciare la palla.,,,M,I,,,,,0,21,21,33,,,,,43,9.965,250.7223238000006,None,,,13,001,2021_Nov_10_1543,InStance_GRUPPO_Psychopy,2020.1.3,None,
scenario5,scenario_5.jpg,iCub è annoiato.,iCub è in fase di spegnimento.,,,I,M,,,,,0,22,22,2,,,,,65,3.476,260.7915243000025,None,,,13,001,2021_Nov_10_1543,InStance_GRUPPO_Psychopy,2020.1.3,None,
scenario30,scenario_30.jpg,iCub non riesce a scegliere con quale giocattolo giocare.,iCub è in modalità stand-by.,,,I,M,,,,,0,23,23,15,,,,,64,9.226,264.4103520000026,None,,,13,001,2021_Nov_10_1543,InStance_GRUPPO_Psychopy,2020.1.3,None,
scenario3,scenario_3.jpg,iCub afferra meglio gli oggetti cilindrici.,iCub pensa che alla ragazza piaccia il bicchiere.,,,M,I,,,,,0,24,24,1,,,,,39,5.599,273.75799460000053,None,,,13,001,2021_Nov_10_1543,InStance_GRUPPO_Psychopy,2020.1.3,None,
scenario28,scenario_28.jpg,iCub vorrebbe tenere questo cubo.,iCub classifica i cubi in base al colore.,,,I,M,,,,,0,25,25,30,,,,,62,7.811,279.4889368000004,None,,,13,001,2021_Nov_10_1543,InStance_GRUPPO_Psychopy,2020.1.3,None,
scenario1,scenario_1.jpg,iCub scansiona l'ambiente.,iCub è interessato a questi oggetti.,,,M,I,,,,,0,26,26,0,,,,,40,3.783,287.3872188999994,None,,,13,001,2021_Nov_10_1543,InStance_GRUPPO_Psychopy,2020.1.3,None,
scenario27,scenario_27.jpg,iCub si diverte a giocare con il camioncino.,iCub allena la coordinazione testa-mano.,,,I,M,,,,,0,27,27,13,,,,,70,3.811,291.2780684999998,None,,,13,001,2021_Nov_10_1543,InStance_GRUPPO_Psychopy,2020.1.3,None,
scenario24,scenario_24.jpg,iCub traccia i movimenti della mano.,iCub ha capito che la ragazza vuole la palla.,,,M,I,,,,,0,28,28,11,,,,,74,8.191,295.20047279999926,None,,,13,001,2021_Nov_10_1543,InStance_GRUPPO_Psychopy,2020.1.3,None,
scenario25,scenario_25.jpg,iCub bara guardando le carte dell'avversario.,iCub ha perso l'equilibrio per un momento.,,,I,M,,,,,0,29,29,29,,,,,36,9.017,303.51965420000124,None,,,13,001,2021_Nov_10_1543,InStance_GRUPPO_Psychopy,2020.1.3,None,
scenario10,scenario_10.jpg,iCub rileva differenze tra il vecchio e il nuovo oggetto in scena.,iCub vuole leggere il libro.,,,M,I,,,,,0,30,30,21,,,,,50,9.934,312.6632056000017,None,,,13,001,2021_Nov_10_1543,InStance_GRUPPO_Psychopy,2020.1.3,None,
scenario31,scenario_31.jpg,iCub mette gli oggetti nel contenitore con la forma corrispondente.,iCub sa che è giusto mettere in ordine il tavolo dopo aver giocato.,,,M,I,,,,,0,31,31,31,,,,,36,5.18,322.73737959999926,None,,,13,001,2021_Nov_10_1543,InStance_GRUPPO_Psychopy,2020.1.3,None,
scenario4,scenario_4.jpg,iCub calcola il numero di monete.,iCub ha deciso di restituire le monete.,,,M,I,,,,,0,32,32,18,,,,,40,8.48,328.03610480000134,None,,,13,001,2021_Nov_10_1543,InStance_GRUPPO_Psychopy,2020.1.3,None,
scenario2,scenario_2.jpg,iCub è sorpreso di vedere l'oggetto in aria.,iCub guarda gli oggetti all'altezza degli occhi.,,,I,M,,,,,0,33,33,17,,,,,65,4.755,336.6467076000008,None,,,13,001,2021_Nov_10_1543,InStance_GRUPPO_Psychopy,2020.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,341.4240060000011,None,,,,,,,
